file,line,keyword,context
./doc_audit/todo_full_raw.txt,382,TODO,"./docs/project-management/DOCUMENTATION_REORGANIZATION_PLAN.md:319:grep -r ""TODO"" docs/ --include=""*.md"" | head -20"
./doc_audit/todo_full_raw.txt,383,TODO,"./docs/project-management/DOCUMENTATION_REORGANIZATION_PLAN.md:379:echo ""TODO/PENDING markers:"""
./doc_audit/todo_full_raw.txt,384,TODO,"./docs/project-management/DOCUMENTATION_REORGANIZATION_PLAN.md:380:grep -r ""TODO\|PENDING"" --include=""*.md"" . 2>/dev/null | wc -l"
./doc_audit/todo_full_raw.txt,385,CRITICAL,"./docs/project-management/IMPLEMENTATION_PLAN_OCT2025.md:852:                self.node.get_logger().error(f""CRITICAL: Only {free_gb:.2f} GB free! Starting emergency cleanup..."")"
./doc_audit/todo_full_raw.txt,386,OTHER,"./docs/HARDWARE_TEST_CHECKLIST.md:148:# - ""CottonDetect.py started with PID: XXXX"""
./doc_audit/todo_full_raw.txt,387,CRITICAL,"./docs/PHASE0_PYTHON_CRITICAL_FIXES.md:15:## Fix 0.1: Subprocess STDOUT/STDERR Deadlock (CRITICAL)"
./doc_audit/todo_full_raw.txt,388,CRITICAL,"./docs/PHASE0_PYTHON_CRITICAL_FIXES.md:68:## Fix 0.2: Signal Handler Race Condition (CRITICAL)"
./doc_audit/todo_full_raw.txt,389,TODO,"./docs/PHASE0_PYTHON_CRITICAL_FIXES.md:192:TODO comment, no implementation → permanent failure if subprocess crashes"
./doc_audit/todo_full_raw.txt,390,TODO,"./docs/PHASE0_PYTHON_CRITICAL_FIXES.md:200:            # TODO: Implement restart logic if needed  ← NEVER DONE"
./doc_audit/todo_full_raw.txt,391,CRITICAL,"./docs/PHASE0_PYTHON_CRITICAL_FIXES.md:478:**Assigned:** TBD  "
./doc_audit/todo_full_raw.txt,392,TODO,"./docs/guides/GAPS_AND_ACTION_PLAN.md:33:4. [Code TODOs by File](#code-todos-by-file)"
./doc_audit/todo_full_raw.txt,393,CRITICAL,"./docs/guides/GAPS_AND_ACTION_PLAN.md:50:**Priority:** CRITICAL  "
./doc_audit/todo_full_raw.txt,394,CRITICAL,"./docs/guides/GAPS_AND_ACTION_PLAN.md:86:**Priority:** CRITICAL  "
./doc_audit/todo_full_raw.txt,395,TODO,"./docs/guides/GAPS_AND_ACTION_PLAN.md:208:**Issue:** TODO comment, no auto-restart  "
./doc_audit/todo_full_raw.txt,396,TODO,"./docs/guides/GAPS_AND_ACTION_PLAN.md:215:# TODO: Implement restart logic if needed"
./doc_audit/todo_full_raw.txt,397,TODO,"./docs/guides/GAPS_AND_ACTION_PLAN.md:435:## Code TODOs by File"
./doc_audit/todo_full_raw.txt,398,TODO,"./docs/guides/GAPS_AND_ACTION_PLAN.md:443:1. **Line 231:** `TODO` - Add calibrated TF transform values  "
./doc_audit/todo_full_raw.txt,399,TODO,"./docs/guides/GAPS_AND_ACTION_PLAN.md:447:2. **Line 237:** `TODO` - Verify transform chain  "
./doc_audit/todo_full_raw.txt,400,TODO,"./docs/guides/GAPS_AND_ACTION_PLAN.md:451:3. **Line 448:** `TODO` - Implement restart logic  "
./doc_audit/todo_full_raw.txt,401,TODO,"./docs/guides/GAPS_AND_ACTION_PLAN.md:461:1. **Line 318:** `TODO` - Optimize detection parameters  "
./doc_audit/todo_full_raw.txt,402,TODO,"./docs/guides/GAPS_AND_ACTION_PLAN.md:465:2. **Line 378:** `TODO` - Add error recovery  "
./doc_audit/todo_full_raw.txt,403,TODO,"./docs/guides/GAPS_AND_ACTION_PLAN.md:475:1. **Lines 59, 63, 68, 73, 78, 84:** Multiple `TODO` comments  "
./doc_audit/todo_full_raw.txt,404,INFO,"./docs/guides/GAPS_AND_ACTION_PLAN.md:479:2. **Lines 103-155:** File-based detection stub — ✅ removed (2025-10-13)  "
./doc_audit/todo_full_raw.txt,405,CRITICAL,"./docs/guides/GAPS_AND_ACTION_PLAN.md:480:   **Priority:** CRITICAL  "
./doc_audit/todo_full_raw.txt,406,TODO,"./docs/guides/GAPS_AND_ACTION_PLAN.md:483:3. **Line 1806:** `TODO` - Unknown context  "
./doc_audit/todo_full_raw.txt,407,TODO,"./docs/guides/GAPS_AND_ACTION_PLAN.md:486:4. **Line 1908:** `TODO` - Unknown context  "
./doc_audit/todo_full_raw.txt,408,TODO,"./docs/guides/GAPS_AND_ACTION_PLAN.md:495:1. **Line 470:** `TODO(developer)` - Implement safety check placeholders  "
./doc_audit/todo_full_raw.txt,409,TODO,"./docs/guides/GAPS_AND_ACTION_PLAN.md:499:**Referenced TODOs (from comprehensive status review):**"
./doc_audit/todo_full_raw.txt,410,TODO,"./docs/guides/GAPS_AND_ACTION_PLAN.md:513:Multiple TODOs at lines: 258, 266, 280, 282, 384, 392, 466, 467, 530, 534, 581, 589, 608, 610"
./doc_audit/todo_full_raw.txt,411,TODO,"./docs/guides/GAPS_AND_ACTION_PLAN.md:524:TODOs at lines: 337, 751, 752, 764, 848, 890, 891"
./doc_audit/todo_full_raw.txt,412,TODO,"./docs/guides/GAPS_AND_ACTION_PLAN.md:531:### Additional Files with TODOs"
./doc_audit/todo_full_raw.txt,413,TODO,"./docs/guides/GAPS_AND_ACTION_PLAN.md:533:The following files have TODO comments but are either:"
./doc_audit/todo_full_raw.txt,414,CRITICAL,"./docs/guides/GAPS_AND_ACTION_PLAN.md:755:| 🔴 CRITICAL | Replace file-based detection (#1) | 4-6h | No | ✅ Yes |"
./doc_audit/todo_full_raw.txt,415,CRITICAL,"./docs/guides/GAPS_AND_ACTION_PLAN.md:756:| 🔴 CRITICAL | Update motion controller (#2) | 3-4h | No | ✅ Yes |"
./doc_audit/todo_full_raw.txt,416,TODO,"./docs/guides/GAPS_AND_ACTION_PLAN.md:844:- [ ] All critical TODOs resolved"
./doc_audit/todo_full_raw.txt,417,CRITICAL,"./docs/guides/CAMERA_INTEGRATION_GUIDE.md:9:> ⚠️ **CRITICAL UPDATE: OAK-D LITE CAMERA MIGRATION IN PROGRESS**"
./doc_audit/todo_full_raw.txt,418,CRITICAL,"./docs/guides/RESTORATION_NEXT_STEPS.md:76:**Unique Content (CRITICAL - Has file:line references):**"
./doc_audit/todo_full_raw.txt,419,CRITICAL,"./docs/guides/RESTORATION_NEXT_STEPS.md:96:**Unique Content (CRITICAL - 106 features analyzed):**"
./doc_audit/todo_full_raw.txt,420,CRITICAL,"./docs/guides/RESTORATION_NEXT_STEPS.md:544:- ✅ `/cotton_detection/calibrate` - **CRITICAL FIX VERIFIED**"
./doc_audit/todo_full_raw.txt,421,TODO,"./docs/guides/RESTORATION_NEXT_STEPS.md:560:   - Status: TODO comment present"
./doc_audit/todo_full_raw.txt,422,OTHER,"./docs/guides/hardware/HARDWARE_TESTING_QUICKSTART.md:245:# Should show: ""Bus XXX Device XXX: ID 03e7:XXXX Movidius Ltd."""
./doc_audit/todo_full_raw.txt,423,CRITICAL,"./docs/guides/hardware/RPi_POWER_MGMT_FIX_SUMMARY.md:15:1. **NetworkManager WiFi Power Save = 3** (CRITICAL)"
./doc_audit/todo_full_raw.txt,424,CRITICAL,"./docs/guides/hardware/RPi_POWER_MGMT_FIX_SUMMARY.md:20:2. **USB Autosuspend = 2 seconds** (CRITICAL)"
./doc_audit/todo_full_raw.txt,425,CRITICAL,"./docs/guides/hardware/RPi_POWER_MGMT_FIX_SUMMARY.md:25:3. **All USB Devices on ""auto"" power control** (CRITICAL)"
./doc_audit/todo_full_raw.txt,426,TODO,"./docs/guides/CLEANUP_AND_MAINTENANCE_PLAN.md:121:- `docs/TODO.md` (empty)"
./doc_audit/todo_full_raw.txt,427,TODO,"./docs/guides/CLEANUP_AND_MAINTENANCE_PLAN.md:178:| **code_completion_checklist.md** | After completing TODOs | Real-time | Developer |"
./doc_audit/todo_full_raw.txt,428,TODO,"./docs/guides/CLEANUP_AND_MAINTENANCE_PLAN.md:296:- [ ] Update TODO items"
./doc_audit/todo_full_raw.txt,429,TODO,"./docs/guides/SAFETY_MONITOR_INTEGRATION_GUIDE.md:17:- ⚠️ **Safety Check Implementations**: 4 TODO placeholders need completion"
./doc_audit/todo_full_raw.txt,430,TODO,"./docs/guides/SAFETY_MONITOR_INTEGRATION_GUIDE.md:55:| `check_joint_position_limits()` | Validate joint positions | ⚠️ **TODO Placeholder** |"
./doc_audit/todo_full_raw.txt,431,TODO,"./docs/guides/SAFETY_MONITOR_INTEGRATION_GUIDE.md:56:| `check_velocity_limits()` | Validate joint velocities | ⚠️ **TODO Placeholder** |"
./doc_audit/todo_full_raw.txt,432,TODO,"./docs/guides/SAFETY_MONITOR_INTEGRATION_GUIDE.md:57:| `check_temperature_limits()` | Monitor motor temperatures | ⚠️ **TODO Placeholder** |"
./doc_audit/todo_full_raw.txt,433,TODO,"./docs/guides/SAFETY_MONITOR_INTEGRATION_GUIDE.md:58:| `check_communication_timeouts()` | Detect CAN bus timeouts | ⚠️ **TODO Placeholder** |"
./doc_audit/todo_full_raw.txt,434,TODO,"./docs/guides/SAFETY_MONITOR_INTEGRATION_GUIDE.md:120:    // TODO(developer): Implement joint position limit checking"
./doc_audit/todo_full_raw.txt,435,TODO,"./docs/guides/SAFETY_MONITOR_INTEGRATION_GUIDE.md:137:    // TODO(developer): Implement velocity limit checking"
./doc_audit/todo_full_raw.txt,436,TODO,"./docs/guides/SAFETY_MONITOR_INTEGRATION_GUIDE.md:153:    // TODO(developer): Implement temperature monitoring from ODrive feedback"
./doc_audit/todo_full_raw.txt,437,TODO,"./docs/guides/SAFETY_MONITOR_INTEGRATION_GUIDE.md:170:    // TODO(developer): Implement CAN communication timeout checking"
./doc_audit/todo_full_raw.txt,438,CRITICAL,"./docs/guides/SAFETY_MONITOR_INTEGRATION_GUIDE.md:321:    const double MOTOR_CRITICAL_TEMP = 80.0;  // Celsius"
./doc_audit/todo_full_raw.txt,439,CRITICAL,"./docs/guides/SAFETY_MONITOR_INTEGRATION_GUIDE.md:322:    const double CONTROLLER_CRITICAL_TEMP = 85.0;"
./doc_audit/todo_full_raw.txt,440,CRITICAL,"./docs/guides/SAFETY_MONITOR_INTEGRATION_GUIDE.md:325:        if (temp > MOTOR_CRITICAL_TEMP) {"
./doc_audit/todo_full_raw.txt,441,TODO,"./docs/guides/SAFETY_MONITOR_INTEGRATION_GUIDE.md:577:### TODO Placeholders Causing Warnings"
./doc_audit/todo_full_raw.txt,442,TODO,"./docs/guides/SAFETY_MONITOR_INTEGRATION_GUIDE.md:579:**Symptom**: Debug logs show ""TODO: Implement..."" messages"
./doc_audit/todo_full_raw.txt,443,CRITICAL,"./docs/guides/README_UPDATE_PLAN.md:98:- ❌ **CRITICAL:** Detection NOT validated with actual cotton samples"
./doc_audit/todo_full_raw.txt,444,TODO,"./docs/guides/README_UPDATE_PLAN.md:283:7. **[docs/code_completion_checklist.md](docs/code_completion_checklist.md)** - TODO tracking"
./doc_audit/todo_full_raw.txt,445,CRITICAL,"./docs/guides/README_UPDATE_PLAN.md:443:**Priority:** CRITICAL - Most impactful fix for stakeholders  "
./doc_audit/todo_full_raw.txt,446,CRITICAL,"./docs/CPP_IMPLEMENTATION_START_HERE.md:27:5. `PHASE0_PYTHON_CRITICAL_FIXES.md` - Week 1 implementation details"
./doc_audit/todo_full_raw.txt,447,CRITICAL,"./docs/CPP_IMPLEMENTATION_START_HERE.md:45:### Week 2-4 (Phase 1): DepthAI Integration ⭐ **CRITICAL PATH**"
./doc_audit/todo_full_raw.txt,448,CRITICAL,"./docs/CPP_IMPLEMENTATION_START_HERE.md:141:**See `PHASE0_PYTHON_CRITICAL_FIXES.md` for detailed code!**"
./doc_audit/todo_full_raw.txt,449,CRITICAL,"./docs/CPP_IMPLEMENTATION_START_HERE.md:215:Run all 5 tests from `PHASE0_PYTHON_CRITICAL_FIXES.md`:"
./doc_audit/todo_full_raw.txt,450,CRITICAL,"./docs/OAK_D_LITE_MIGRATION_ANALYSIS.md:6:**Status:** 🔴 **CRITICAL MIGRATION ERROR IDENTIFIED**"
./doc_audit/todo_full_raw.txt,451,TODO,"./docs/OAK_D_LITE_MIGRATION_ANALYSIS.md:353:   - See implementation plan in TODO list"
./doc_audit/todo_full_raw.txt,452,TODO,"./docs/OAK_D_LITE_MIGRATION_ANALYSIS.md:540:**Next Steps:** See TODO list for 19 action items with detailed implementation guidance."
./doc_audit/todo_full_raw.txt,453,CRITICAL,"./docs/MOTOR_TUNING_GUIDE.md:49:⚠️ **CRITICAL SAFETY INFORMATION** ⚠️"
./doc_audit/todo_full_raw.txt,454,TODO,"./docs/MASTER_MIGRATION_STRATEGY.md:16:3. Task breakdown (19 TODO items)"
./doc_audit/todo_full_raw.txt,455,TODO,"./docs/MASTER_MIGRATION_STRATEGY.md:159:## Task Breakdown: 19 TODO Items Mapped to Phases"
./doc_audit/todo_full_raw.txt,456,TODO,"./docs/MASTER_MIGRATION_STRATEGY.md:166:- **Status:** TODO #1"
./doc_audit/todo_full_raw.txt,457,TODO,"./docs/MASTER_MIGRATION_STRATEGY.md:183:- **Status:** TODO #2"
./doc_audit/todo_full_raw.txt,458,TODO,"./docs/MASTER_MIGRATION_STRATEGY.md:189:- **Status:** TODO #3"
./doc_audit/todo_full_raw.txt,459,TODO,"./docs/MASTER_MIGRATION_STRATEGY.md:195:- **Status:** TODO #4"
./doc_audit/todo_full_raw.txt,460,TODO,"./docs/MASTER_MIGRATION_STRATEGY.md:217:- **Status:** TODO #5"
./doc_audit/todo_full_raw.txt,461,TODO,"./docs/MASTER_MIGRATION_STRATEGY.md:242:- **Status:** TODO #6"
./doc_audit/todo_full_raw.txt,462,TODO,"./docs/MASTER_MIGRATION_STRATEGY.md:304:- **Status:** TODO #7"
./doc_audit/todo_full_raw.txt,463,TODO,"./docs/MASTER_MIGRATION_STRATEGY.md:306:- **Deliverable:** Interface spec (already in TODO details)"
./doc_audit/todo_full_raw.txt,464,TODO,"./docs/MASTER_MIGRATION_STRATEGY.md:310:- **Status:** TODO #8"
./doc_audit/todo_full_raw.txt,465,TODO,"./docs/MASTER_MIGRATION_STRATEGY.md:338:- **Status:** TODO #9"
./doc_audit/todo_full_raw.txt,466,TODO,"./docs/MASTER_MIGRATION_STRATEGY.md:344:- **Status:** TODO #10"
./doc_audit/todo_full_raw.txt,467,TODO,"./docs/MASTER_MIGRATION_STRATEGY.md:360:- **Status:** TODO #11"
./doc_audit/todo_full_raw.txt,468,TODO,"./docs/MASTER_MIGRATION_STRATEGY.md:366:- **Status:** TODO #12"
./doc_audit/todo_full_raw.txt,469,TODO,"./docs/MASTER_MIGRATION_STRATEGY.md:393:- **Status:** TODO #13"
./doc_audit/todo_full_raw.txt,470,TODO,"./docs/MASTER_MIGRATION_STRATEGY.md:399:- **Status:** TODO #14"
./doc_audit/todo_full_raw.txt,471,TODO,"./docs/MASTER_MIGRATION_STRATEGY.md:411:- **Status:** TODO #15"
./doc_audit/todo_full_raw.txt,472,TODO,"./docs/MASTER_MIGRATION_STRATEGY.md:428:- **Status:** TODO #16"
./doc_audit/todo_full_raw.txt,473,TODO,"./docs/MASTER_MIGRATION_STRATEGY.md:437:- **Status:** TODO #17"
./doc_audit/todo_full_raw.txt,474,TODO,"./docs/MASTER_MIGRATION_STRATEGY.md:446:- **Status:** TODO #18"
./doc_audit/todo_full_raw.txt,475,TODO,"./docs/MASTER_MIGRATION_STRATEGY.md:452:- **Status:** TODO #19"
./doc_audit/todo_full_raw.txt,476,CRITICAL,"./docs/TIER3_1_COMPLETE.md:222:| < 1 GB free | **CRITICAL** - Emergency cleanup | Delete old logs (> 7 days), Delete old images (> 3 days) |"
./doc_audit/todo_full_raw.txt,477,CRITICAL,"./docs/param_inventory.md:47:### Key Findings - CRITICAL ISSUES IDENTIFIED:"
./doc_audit/todo_full_raw.txt,478,CRITICAL,"./docs/param_inventory.md:49:## 🚨 CRITICAL PARAMETER ISSUES FOUND"
./doc_audit/todo_full_raw.txt,479,CRITICAL,"./INVESTIGATION_COMPLETE.md:91:- GND (Ground) - **CRITICAL!**"
./doc_audit/todo_full_raw.txt,480,CRITICAL,"./src/motor_control_ros2/docs/DOCUMENTATION_GAPS_ANALYSIS.md:10:- **CRITICAL**: 3 issues (motor won't work)"
./doc_audit/todo_full_raw.txt,481,CRITICAL,"./src/motor_control_ros2/docs/DOCUMENTATION_GAPS_ANALYSIS.md:21:## CRITICAL Issues (Fix Immediately)"
./doc_audit/todo_full_raw.txt,482,CRITICAL,"./src/motor_control_ros2/docs/DOCUMENTATION_GAPS_ANALYSIS.md:23:### CRITICAL-1: MG6010 Bitrate Mismatch"
./doc_audit/todo_full_raw.txt,483,CRITICAL,"./src/motor_control_ros2/docs/DOCUMENTATION_GAPS_ANALYSIS.md:25:**Severity**: 🔴 CRITICAL  "
./doc_audit/todo_full_raw.txt,484,CRITICAL,"./src/motor_control_ros2/docs/DOCUMENTATION_GAPS_ANALYSIS.md:60:### CRITICAL-2: No MG6010 Service Interface Documented"
./doc_audit/todo_full_raw.txt,485,CRITICAL,"./src/motor_control_ros2/docs/DOCUMENTATION_GAPS_ANALYSIS.md:62:**Severity**: 🔴 CRITICAL  "
./doc_audit/todo_full_raw.txt,486,CRITICAL,"./src/motor_control_ros2/docs/DOCUMENTATION_GAPS_ANALYSIS.md:93:### CRITICAL-3: Action Interface Claimed but Doesn't Exist"
./doc_audit/todo_full_raw.txt,487,CRITICAL,"./src/motor_control_ros2/docs/DOCUMENTATION_GAPS_ANALYSIS.md:95:**Severity**: 🔴 CRITICAL  "
./doc_audit/todo_full_raw.txt,488,CRITICAL,"./src/motor_control_ros2/docs/DOCUMENTATION_GAPS_ANALYSIS.md:411:| 0x04 | HARDWARE | CRITICAL | Motor stall | Clear obstruction, reduce load |"
./doc_audit/todo_full_raw.txt,489,CRITICAL,"./src/motor_control_ros2/docs/DOCUMENTATION_CONSOLIDATION_PLAN.md:326:| 0x04 (Motor stall) | HARDWARE | CRITICAL → emergency stop |"
./doc_audit/todo_full_raw.txt,490,CRITICAL,"./src/motor_control_ros2/docs/CODE_DOC_MISMATCH_REPORT.md:1:# 🚨 CRITICAL: CODE vs DOCUMENTATION MISMATCH REPORT"
./doc_audit/todo_full_raw.txt,491,CRITICAL,"./src/motor_control_ros2/docs/CODE_DOC_MISMATCH_REPORT.md:9:## 🔴 **EXECUTIVE SUMMARY - CRITICAL FINDINGS**"
./doc_audit/todo_full_raw.txt,492,CRITICAL,"./src/motor_control_ros2/docs/CODE_DOC_MISMATCH_REPORT.md:11:After line-by-line verification, I've identified **CRITICAL MISMATCHES** between what's documented and what's actually implemented. The code is **MORE COMPLETE** than documentation suggests, but there are **MAJOR CONFIGURATION ISSUES** that prevent MG6010 from working properly."
./doc_audit/todo_full_raw.txt,493,CRITICAL,"./src/motor_control_ros2/docs/CODE_DOC_MISMATCH_REPORT.md:15:## **📊 CRITICAL ISSUE #1: BITRATE HARDCODED TO 1Mbps** ⚠️⚠️⚠️"
./doc_audit/todo_full_raw.txt,494,CRITICAL,"./src/motor_control_ros2/docs/CODE_DOC_MISMATCH_REPORT.md:58:## **📊 CRITICAL ISSUE #2: NO MG6010-SPECIFIC LAUNCH FILE** ❌"
./doc_audit/todo_full_raw.txt,495,CRITICAL,"./src/motor_control_ros2/docs/CODE_DOC_MISMATCH_REPORT.md:144:## **📊 CRITICAL ISSUE #3: CONFIG FILES ARE ODRIVE-ONLY** ⚠️"
./doc_audit/todo_full_raw.txt,496,CRITICAL,"./src/motor_control_ros2/docs/CODE_DOC_MISMATCH_REPORT.md:217:## **📊 CRITICAL ISSUE #4: MOTOR_ON COMMAND IS IMPLEMENTED!** ✅"
./doc_audit/todo_full_raw.txt,497,CRITICAL,"./src/motor_control_ros2/docs/CODE_DOC_MISMATCH_REPORT.md:282:  // ✨ NEW: Send Motor ON command (CRITICAL!)"
./doc_audit/todo_full_raw.txt,498,CRITICAL,"./src/motor_control_ros2/docs/CODE_DOC_MISMATCH_REPORT.md:387:### **FIX #1: Update mg6010_controller.cpp Bitrate (CRITICAL)**"
./doc_audit/todo_full_raw.txt,499,CRITICAL,"./src/motor_control_ros2/docs/CODE_DOC_MISMATCH_REPORT.md:404:### **FIX #2: Add motor_on() to Initialization (CRITICAL)**"
./doc_audit/todo_full_raw.txt,500,CRITICAL,"./src/motor_control_ros2/docs/MG6010_PROTOCOL_COMPARISON.md:21:🎯 **CRITICAL**: MG6010-i6 uses a **proprietary protocol**, NOT CANopen  "
./doc_audit/todo_full_raw.txt,501,CRITICAL,"./src/motor_control_ros2/docs/MG6010_PROTOCOL_COMPARISON.md:180:⚠️ **CRITICAL**: Official spec says range is **0–35999**, not 0–36000!"
./doc_audit/todo_full_raw.txt,502,CRITICAL,"./src/motor_control_ros2/docs/MG6010_PROTOCOL_COMPARISON.md:225:⚠️ **CRITICAL**: PID parameters are **uint8_t** (0–255), NOT floats!"
./doc_audit/todo_full_raw.txt,503,CRITICAL,"./src/motor_control_ros2/docs/DOCUMENTATION_REVIEW_COMPLETE.md:35:**Key Finding**: MG6010 test nodes default to **1Mbps** but MG6010-i6 standard is **250kbps** (CRITICAL)"
./doc_audit/todo_full_raw.txt,504,CRITICAL,"./src/motor_control_ros2/docs/DOCUMENTATION_REVIEW_COMPLETE.md:43:- **CRITICAL**: 3 issues"
./doc_audit/todo_full_raw.txt,505,CRITICAL,"./src/motor_control_ros2/docs/DOCUMENTATION_REVIEW_COMPLETE.md:104:1. **Bitrate Mismatch (CRITICAL)**"
./doc_audit/todo_full_raw.txt,506,CRITICAL,"./src/motor_control_ros2/docs/DOCUMENTATION_REVIEW_COMPLETE.md:130:1. **No MG6010 Service Interface Documentation (CRITICAL)**"
./doc_audit/todo_full_raw.txt,507,CRITICAL,"./src/motor_control_ros2/docs/MOTOR_CONTROL_COMPREHENSIVE_REVIEW.md:5:**Status:** CRITICAL ISSUES IDENTIFIED  "
./doc_audit/todo_full_raw.txt,508,CRITICAL,"./src/motor_control_ros2/docs/MOTOR_CONTROL_COMPREHENSIVE_REVIEW.md:10:## 🔴 EXECUTIVE SUMMARY - CRITICAL FINDINGS"
./doc_audit/todo_full_raw.txt,509,CRITICAL,"./src/motor_control_ros2/docs/MOTOR_CONTROL_COMPREHENSIVE_REVIEW.md:14:Based on comprehensive analysis of the official **LK-TECH CAN Protocol V2.35** and your MG6010E-i6 hardware documentation, I've identified **CRITICAL MISMATCHES** between the manufacturer's protocol specification and your implementation that explain why CAN communication worked once then failed."
./doc_audit/todo_full_raw.txt,510,CRITICAL,"./src/motor_control_ros2/docs/MOTOR_CONTROL_COMPREHENSIVE_REVIEW.md:135:## 🚨 **CRITICAL CODE-TO-SPEC MISMATCHES**"
./doc_audit/todo_full_raw.txt,511,CRITICAL,"./src/motor_control_ros2/docs/MOTOR_CONTROL_COMPREHENSIVE_REVIEW.md:155:### **2. Torque Current Scaling** ⚠️ CRITICAL"
./doc_audit/todo_full_raw.txt,512,CRITICAL,"./src/motor_control_ros2/docs/MOTOR_CONTROL_COMPREHENSIVE_REVIEW.md:171:### **3. Angle/Position Units** ⚠️ CRITICAL"
./doc_audit/todo_full_raw.txt,513,CRITICAL,"./src/motor_control_ros2/docs/MOTOR_CONTROL_COMPREHENSIVE_REVIEW.md:195:### **4. Speed Units** ⚠️ CRITICAL"
./doc_audit/todo_full_raw.txt,514,CRITICAL,"./src/motor_control_ros2/docs/MOTOR_CONTROL_COMPREHENSIVE_REVIEW.md:304:    // CRITICAL: This sequence is probably MISSING or WRONG"
./doc_audit/todo_full_raw.txt,515,CRITICAL,"./src/motor_control_ros2/docs/MOTOR_CONTROL_COMPREHENSIVE_REVIEW.md:385:**CRITICAL BUG IDENTIFIED** (Line 47):"
./doc_audit/todo_full_raw.txt,516,CRITICAL,"./src/motor_control_ros2/docs/MOTOR_CONTROL_COMPREHENSIVE_REVIEW.md:408:### **Fix #1: Add Motor State Management (CRITICAL)**"
./doc_audit/todo_full_raw.txt,517,CRITICAL,"./src/motor_control_ros2/docs/MOTOR_CONTROL_COMPREHENSIVE_REVIEW.md:505:### **Fix #2: Update CAN Response Handling (CRITICAL)**"
./doc_audit/todo_full_raw.txt,518,CRITICAL,"./src/motor_control_ros2/docs/MOTOR_CONTROL_COMPREHENSIVE_REVIEW.md:540:### **Fix #3: Fix Control Loop Node (CRITICAL)**"
./doc_audit/todo_full_raw.txt,519,CRITICAL,"./src/motor_control_ros2/docs/TRACEABILITY_TABLE.md:124:**CRITICAL**: Line 43 comment says ""Default 1Mbps per official spec"" but MG6010-i6 standard is **250kbps**"
./doc_audit/todo_full_raw.txt,520,CRITICAL,"./src/motor_control_ros2/docs/TRACEABILITY_TABLE.md:138:**CRITICAL**: Same 1Mbps issue"
./doc_audit/todo_full_raw.txt,521,CRITICAL,"./src/motor_control_ros2/docs/TRACEABILITY_TABLE.md:235:    CRITICAL = 3,"
./doc_audit/todo_full_raw.txt,522,CRITICAL,"./src/motor_control_ros2/docs/TRACEABILITY_TABLE.md:326:   - Impact: **CRITICAL** - motor won't communicate"
./doc_audit/todo_full_raw.txt,523,TODO,"./src/motor_control_ros2/README.md:6:**Safety Monitor**: ⚠️ Framework complete, TODO placeholders remain (non-blocking)  "
./doc_audit/todo_full_raw.txt,524,TODO,"./src/motor_control_ros2/README.md:14:- **Safety Framework**: SafetyMonitor class with well-designed architecture (4 TODO placeholders for completion)"
./doc_audit/todo_full_raw.txt,525,CRITICAL,"./ODRIVE_CLEANUP_SUMMARY.md:11:### 🔴 CRITICAL Issues (Fixed)"
./doc_audit/todo_full_raw.txt,526,TODO,"./ODRIVE_CLEANUP_SUMMARY.md:93:- // TODO(developer) The Odrive Homing Position is Independent of main program"
./doc_audit/todo_full_raw.txt,527,TODO,"./ODRIVE_CLEANUP_SUMMARY.md:96:+ // TODO(developer) The motor controller homing position is independent of main program"
./doc_audit/todo_full_raw.txt,528,HACK,"./pragati_ros2_20250930_133927_complete_manifest.txt:696:    17323  2025-09-16 11:48   src/robo_description/urdf/calibrated_urdf/pragati05-calibratedFromYHACKED-26JUL2023.urdf"
./doc_audit/todo_full_raw.txt,529,HACK,"./pragati_ros2_20250930_133927_complete_manifest.txt:701:    17356  2025-09-16 11:48   src/robo_description/urdf/calibrated_urdf/pragati-ref-YHACKED-23JUL2023.urdf"
./doc_audit/todo_full_raw.txt,530,HACK,"./pragati_ros2_20250930_133927_complete_manifest.txt:705:    17115  2025-09-16 11:48   src/robo_description/urdf/calibrated_urdf/URDF_REP103_MASTERCOPY_WITH_VIRTUAL_LINK_Y-HACKED.urdf"
./doc_audit/todo_full_raw.txt,531,CRITICAL,"./doc_audit/todo_full_raw.txt:1:./docs/FIX_IMPLEMENTATION_SUMMARY.md:4:**Status**: ✅ **9/9 CRITICAL FIXES IMPLEMENTED**  "
./doc_audit/todo_full_raw.txt,532,TODO,"./doc_audit/todo_full_raw.txt:2:./docs/EXECUTION_PLAN_2025-09-30.md:16:- ⚠️ Safety System: Framework exists with TODO placeholders"
./doc_audit/todo_full_raw.txt,533,TODO,"./doc_audit/todo_full_raw.txt:3:./docs/EXECUTION_PLAN_2025-09-30.md:39:Complete the SafetyMonitor implementation by replacing TODO placeholders with actual safety logic."
./doc_audit/todo_full_raw.txt,534,TODO,"./doc_audit/todo_full_raw.txt:4:./docs/EXECUTION_PLAN_2025-09-30.md:42:- SafetyMonitor framework is well-designed but contains TODO placeholders"
./doc_audit/todo_full_raw.txt,535,TODO,"./doc_audit/todo_full_raw.txt:5:./docs/EXECUTION_PLAN_2025-09-30.md:55:    // TODO(developer): Implement joint position limit checking"
./doc_audit/todo_full_raw.txt,536,TODO,"./doc_audit/todo_full_raw.txt:6:./docs/EXECUTION_PLAN_2025-09-30.md:111:    // TODO(developer): Implement velocity limit checking"
